iter	MAE
257	0.01084620146
258	0.01084182428
259	0.010838678
260	0.01083431672
261	0.01083218618
262	0.01082947997
263	0.0108267107
264	0.01082095346
265	0.01081764658
266	0.01081660571
267	0.01081146313
268	0.01080544045
269	0.0108031258
270	0.01079684014
271	0.01079238747
272	0.01078920159
273	0.01078756665
274	0.0107828172
275	0.01077728278
276	0.01077265299
277	0.01076714026
278	0.01076454002
279	0.01076188634
280	0.01075540623
281	0.01075150903
282	0.01074920426
283	0.01074538977
284	0.01074169628
285	0.01073914429
286	0.01073387528
287	0.01072829594
288	0.01072515709
289	0.010721738
290	0.01071944915
291	0.01071724302
292	0.0107144595
293	0.01071167694
294	0.01070822847
295	0.01070496083
296	0.01069917261
297	0.01069550618
298	0.01069204393
299	0.01068605121
300	0.01068431703
301	0.01068297016
302	0.01068106156
303	0.01067893815
304	0.0106760383
305	0.01067283376
306	0.01066991263
307	0.01066567803
308	0.01066327927
309	0.01065906706
310	0.01065671841
311	0.01065196988
312	0.0106496633
313	0.01064783222
314	0.01064266302
315	0.01063859182
316	0.01063522421
317	0.01063261899
318	0.01063029024
319	0.01062621427
320	0.01062225415
321	0.01061864421
322	0.01061498252
323	0.01061160628
324	0.01060774501
325	0.01060423982
326	0.01060075599
327	0.01059778744
328	0.01059446194
329	0.01059268953
330	0.01059049904
331	0.01058814932
332	0.01058476287
333	0.01058237449
334	0.0105796886
335	0.01057731614
336	0.01057467997
337	0.01057166232
338	0.01056870795
339	0.01056581764
340	0.01056304643
341	0.01056117249
342	0.01055727082
343	0.01055204762
344	0.01054891617
345	0.01054593336
346	0.01054312911
347	0.01054120764
348	0.01053713573
349	0.01053465214
350	0.01053043401
351	0.01052745559
352	0.01052373325
353	0.01052213529
354	0.0105200215
355	0.0105164525
356	0.01051205627
357	0.01050726117
358	0.01050525861
359	0.01050338368
360	0.01049974083
361	0.0104978062
362	0.01049426683
363	0.01049097882
364	0.01048749166
365	0.01048348913
366	0.01048108895
367	0.01047807437
368	0.010473208
369	0.01047042931
370	0.01046692204
371	0.01046550842
372	0.01046354076
373	0.01046148543
374	0.01045546137
375	0.01045173872
376	0.01044946343
377	0.01044741713
378	0.01044546838
379	0.01043924635
380	0.01043739363
381	0.01043487925
382	0.01043329314
383	0.01042809028
384	0.01042495523
385	0.01041889162
386	0.01041146392
387	0.0104099436
388	0.01040525914
389	0.0104013935
390	0.01039636074
391	0.0103938016
392	0.010389537
393	0.01038395816
394	0.01038069111
395	0.01037748068
396	0.01037617039
397	0.01037168036
398	0.01036488375
399	0.01036209472
400	0.01035952722
401	0.01035609544
402	0.01035170779
403	0.01034837901
404	0.0103462142
405	0.01034428141
406	0.01034057455
407	0.01033584856
408	0.01033083707
409	0.01032765259
410	0.01032453394
411	0.01031991243
412	0.01031687896
413	0.01031339717
414	0.01030561789
415	0.01030108508
416	0.01029736499
417	0.01029405107
418	0.01028998065
419	0.01028705116
420	0.0102852375
421	0.01028140171
422	0.01027561378
423	0.01027281053
424	0.01027058366
425	0.01026831688
426	0.0102666619
427	0.01026289395
428	0.0102599483
429	0.0102562985
430	0.01025293473
431	0.01024989064
432	0.01024474949
433	0.01024238969
434	0.01024068304
435	0.01023883451
436	0.01023756593
437	0.01023534916
438	0.01023094496
439	0.01022846171
440	0.01022501148
441	0.01022192372
442	0.01022086335
443	0.01021838717
444	0.01021545293
445	0.01021249406
446	0.01020838532
447	0.01020562018
448	0.0102041778
449	0.01020083507
450	0.01019494731
451	0.01019172303
452	0.01018980853
453	0.0101874963
454	0.0101864752
455	0.01018176081
456	0.01017681894
457	0.01017474273
458	0.01017014289
459	0.01016684736
460	0.01016503765
461	0.01016239185
462	0.01015976406
463	0.01015672529
464	0.01015402569
465	0.01014798592
466	0.01014577174
467	0.01014388061
468	0.01014096928
469	0.01013912108
470	0.01013608364
471	0.01013257282
472	0.01012915845
473	0.01012368755
474	0.01011930553
475	0.01011463432
476	0.01011022295
477	0.01010842221
478	0.01010434951
479	0.01010026328
480	0.01009780797
481	0.01009661206
482	0.01009465722
483	0.01009186489
484	0.0100887869
485	0.01008753563
486	0.01008504884
487	0.01008179794
488	0.01007955505
489	0.01007590169
490	0.01007437426
491	0.01007250928
492	0.01007114344
493	0.01006858872
494	0.01006366549
495	0.01006165017
496	0.01005905967
497	0.01005722758
498	0.01005385118
499	0.01005117469
500	0.01004886309
501	0.01004673259
502	0.01004417845
503	0.01004251222
504	0.01004074702
505	0.01003889127
506	0.01003796352
507	0.01003509619
508	0.01003206971
509	0.01002858341
510	0.01002603611
511	0.01002194466
512	0.01002003261
513	0.01001853295
514	0.01001611627
515	0.0100117222
516	0.0100096234
517	0.01000786113
518	0.01000491094
519	0.01000113173
520	0.00999852451
521	0.009994482256
522	0.009990425419
523	0.009987302965
524	0.009985232502
525	0.009982145496
526	0.00998065893
527	0.00997910652
528	0.009977675219
529	0.009974792486
530	0.009973063928
531	0.009971017029
532	0.009968708842
533	0.009965564096
534	0.009963164721
535	0.009961199046
536	0.009958811116
537	0.009956942742
538	0.009954607694
539	0.009952836785
540	0.009950045385
541	0.009948113108
542	0.00994551773
543	0.009943585216
544	0.00994185735
545	0.009939984873
546	0.009936967851
547	0.009933719
548	0.009930679507
549	0.009928946212
550	0.009925722595
551	0.009923579974
552	0.009919723401
553	0.009918602213
554	0.009916490725
555	0.00991359407
556	0.009911153828
557	0.009909161113
558	0.009906870478
559	0.009904732782
560	0.009903729385
561	0.009902373141
562	0.009900339344
563	0.009898372068
564	0.009896070148
565	0.009894049397
566	0.009892313168
567	0.00989074166
568	0.00988895715
569	0.009887307945
570	0.009885422211
571	0.009883474735
572	0.009881713177
573	0.00987998705
574	0.009878489784
575	0.009876441423
576	0.009875165505
577	0.009868623993
578	0.009867256733
579	0.009864759975
580	0.009863503538
581	0.00986121743
582	0.009859668424
583	0.009858440254
584	0.009856293421
585	0.009855007089
586	0.009853447074
587	0.009851619659
588	0.009848665612
589	0.009848102626
590	0.009845566028
591	0.009843930241
592	0.009842205602
593	0.009839057398
594	0.009837340598
595	0.009834396795
596	0.009830154724
597	0.009828808606
598	0.009826458637
599	0.009824992153
600	0.009821803997
601	0.009819808932
602	0.009817585035
603	0.009814621708
604	0.009812693153
605	0.009811140502
606	0.009808826479
607	0.009807216765
608	0.00980617492
609	0.009804483783
610	0.009803622504
611	0.009801525974
612	0.009800093764
613	0.00979784195
614	0.009793611095
615	0.009791830189
616	0.009789713578
617	0.009786369759
618	0.009784011706
619	0.009780756002
620	0.009776451202
621	0.009773055663
622	0.009770744555
623	0.009764577786
624	0.009762904492
625	0.009759942195
626	0.00975605928
627	0.009753808307
628	0.009752082205
629	0.009749986336
630	0.009748464382
631	0.009747216425
632	0.00974485916
633	0.009742538476
634	0.00974175618
635	0.009740084643
636	0.009737513716
637	0.009734621251
638	0.009733688715
639	0.009731619108
640	0.009729861543
641	0.009728307372
642	0.009723145909
643	0.009721195877
644	0.009718229606
645	0.009716869206
646	0.009714433984
647	0.009712075344
648	0.009711069925
649	0.009708399602
650	0.009705506733
651	0.009703643463
652	0.009700662778
653	0.009697821381
654	0.009695733937
655	0.009693769313
656	0.009691243326
657	0.009689794928
658	0.009687684691
659	0.009686066862
660	0.009685115498
661	0.009682860313
662	0.009681485537
663	0.009680534045
664	0.009676314404
665	0.009673637079
666	0.009671769997
667	0.009668855734
668	0.009667372993
669	0.009665112731
670	0.009662024146
671	0.009659689016
672	0.009657321303
673	0.009654817374
674	0.009653459601
675	0.009652149346
676	0.009649924406
677	0.009648782163
678	0.009646544643
679	0.009645089711
680	0.009643955666
681	0.009643210118
682	0.009641988574
683	0.009640173009
684	0.009638114758
685	0.009636291218
686	0.009634303003
687	0.00963231606
688	0.009630699077
689	0.009629429965
690	0.009628417366
691	0.00962677795
692	0.009624784097
693	0.009622789197
694	0.009621754382
695	0.009620049118
696	0.009616582694
697	0.009614809436
698	0.00961377536
699	0.009612885677
700	0.009611628318
701	0.009609327792
702	0.009608355562
703	0.009605831886
704	0.009604670208
705	0.009603323989
706	0.009600042951
707	0.009598643144
708	0.009596983116
709	0.009595870456
710	0.009594708082
711	0.009592539007
712	0.009591345255
713	0.009589528396
714	0.009588153887
715	0.009585923668
716	0.009583687907
717	0.009581874521
718	0.009580471163
719	0.009575803072
720	0.009574027236
721	0.009572411236
722	0.009570653109
723	0.009569681565
724	0.009566697499
725	0.009564572861
726	0.009563527182
727	0.009562557565
728	0.009561478498
729	0.009560624903
730	0.009559386484
731	0.009557525798
732	0.00955296993
733	0.009550488158
734	0.009548398589
735	0.009547611621
736	0.009545800458
737	0.009543434196
738	0.009542201076
739	0.0095399923
740	0.009538075318
741	0.009536719305
742	0.009536113314
743	0.009533999491
744	0.009533374854
745	0.009532244366
746	0.009530378174
747	0.009528477238
748	0.009527130956
749	0.009525271093
750	0.009523969069
751	0.009522531749
752	0.009521514721
753	0.009520665931
754	0.009519642035
755	0.009517701573
756	0.009517124741
757	0.009516120172
758	0.00951472609
759	0.009513582407
760	0.00951194683
761	0.00950952577
762	0.009508201892
763	0.00950632217
764	0.009505187927
765	0.009503603078
766	0.00950239455
767	0.009501363037
768	0.009500478275
769	0.009499116179
770	0.009497242308
771	0.009495375775
772	0.009494223662
773	0.009493142717
774	0.009491471014
775	0.009490214666
776	0.009488738661
777	0.009487556561
778	0.009486405684
779	0.009483722741
780	0.009481556576
781	0.009480610745
782	0.009479194556
783	0.009478520685
784	0.009477025874
785	0.00947520516
786	0.009474095463
787	0.009472491997
788	0.009471207187
789	0.009470051925
790	0.009468146037
791	0.009466120881
792	0.009465178233
793	0.009463781175
794	0.009462640204
795	0.009461557113
796	0.009457500165
797	0.009455986359
798	0.00945480156
799	0.009451374784
800	0.00945018954
801	0.009449239578
802	0.00944749568
803	0.009443881185
804	0.00944193367
805	0.009439736411
806	0.009436958259
807	0.009436354818
808	0.009434651091
809	0.009432779624
810	0.009431665113
811	0.009430316497
812	0.009428544765
813	0.009426866055
814	0.009425529612
815	0.009423288132
816	0.009421725467
817	0.009420025648
818	0.009416917321
819	0.009415918377
820	0.009414555175
821	0.00941316697
822	0.00941200319
823	0.00941042323
824	0.009409318281
825	0.009405110942
826	0.009403662112
827	0.009401672161
828	0.009399689683
829	0.009398886978
830	0.009396700213
831	0.009395594188
832	0.009393726789
833	0.009390612932
834	0.009389516008
835	0.009388565962
836	0.009384964343
837	0.009382860699
838	0.009379593984
839	0.009376377481
840	0.009375278832
841	0.009374511251
842	0.009373666358
843	0.00937209443
844	0.009370474033
845	0.009368264929
846	0.009366761166
847	0.009364587194
848	0.009363189523
849	0.009362260237
850	0.009361110597
851	0.00935970291
852	0.009358264923
853	0.009356542238
854	0.009355562785
855	0.009353442187
856	0.009351969235
857	0.009350582832
858	0.009348814463
859	0.009347773463
860	0.009346584463
861	0.009345464142
862	0.009344102058
863	0.009343285719
864	0.009342389563
865	0.009340265546
866	0.009338051633
867	0.009336152448
868	0.009335468408
869	0.009333912932
870	0.009332684977
871	0.009329183215
872	0.009327930719
873	0.00932696572
874	0.009325176811
875	0.009324296689
876	0.009319433803
877	0.00931547342
878	0.009314132366
879	0.009312586542
880	0.009310398095
881	0.009307493441
882	0.009306692733
883	0.009305555934
884	0.009303184454
885	0.009302021937
886	0.009300333631
887	0.00929899908
888	0.009298103893
889	0.009297087402
890	0.009294825733
891	0.009292671401
892	0.009291582322
893	0.009290306368
894	0.009289327795
895	0.009287693504
896	0.009286872353
897	0.009284397233
898	0.009282623082
899	0.009281625981
900	0.009281165572
901	0.009278553503
902	0.009277667777
903	0.009274641813
904	0.009272898145
905	0.009271763726
906	0.009270162213
907	0.009268879404
908	0.009267958725
909	0.009266516513
910	0.009265497353
911	0.009264462422
912	0.009262338609
913	0.009258652669
914	0.009257508069
915	0.009256109482
916	0.009254647454
917	0.009252723777
918	0.009251625635
919	0.009251155594
920	0.009249567581
921	0.009247382598
922	0.009245928938
923	0.009242970966
924	0.009241130064
925	0.009239542908
926	0.009236965029
927	0.009235491269
928	0.009234192227
929	0.009231836493
930	0.009231112827
931	0.009228440967
932	0.009226946113
933	0.009225561465
934	0.009224611529
935	0.009223772521
936	0.009222721803
937	0.009221851396
938	0.009220691961
939	0.009219707895
940	0.009218413216
941	0.009217419261
942	0.009216749211
943	0.009215040262
944	0.009214265542
945	0.009212815668
946	0.009211110111
947	0.009209906986
948	0.009209239376
949	0.009207839303
950	0.009206034138
951	0.00920478362
952	0.009203483053
953	0.009202445855
954	0.009201297381
955	0.009200374179
956	0.009199403367
957	0.009198468262
958	0.009197441782
959	0.009196600626
960	0.009195950405
961	0.009192867315
962	0.009191892578
963	0.009188865147
964	0.009187862646
965	0.00918705841
966	0.009185572504
967	0.00918336397
968	0.009181565705
969	0.009180752826
970	0.009179425516
971	0.00917813469
972	0.009177197617
973	0.009176077243
974	0.00917539192
975	0.009173968649
976	0.009173403615
977	0.009171729062
978	0.009170055213
979	0.00916812504
980	0.009167422731
981	0.009165870653
982	0.009164892913
983	0.009163889717
984	0.009162662087
985	0.00916138975
986	0.009159842272
987	0.009158525481
988	0.009156188473
989	0.009153955782
990	0.009153356222
991	0.009151403475
992	0.009149930902
993	0.009148776197
994	0.00914766489
995	0.009143359817
996	0.009141858711
997	0.009141316725
998	0.00914044646
999	0.009139206936
1000	0.009138121752
1001	0.009137564542
1002	0.009136612648
1003	0.009136123923
1004	0.009135041173
1005	0.009134157594
1006	0.0091334862
1007	0.009132423476
1008	0.00913073976
1009	0.00912970036
1010	0.009127067461
1011	0.009125621164
1012	0.00912270622
1013	0.009121692365
1014	0.009120956499
1015	0.009119946094
1016	0.009119152991
1017	0.009117483106
1018	0.009116386626
1019	0.009115479716
1020	0.009114352188
1021	0.009113434144
1022	0.009112744609
1023	0.009111736235
1024	0.00910957268
1025	0.009108711423
1026	0.009107850202
1027	0.00910708494
1028	0.009105704892
1029	0.009104774818
1030	0.009103358238
1031	0.009102310728
1032	0.009100858914
1033	0.00909958245
1034	0.009098342497
1035	0.009095560743
1036	0.009094648992
1037	0.009092641786
1038	0.009090633756
1039	0.009089478701
1040	0.009087641698
1041	0.009084649333
1042	0.009083268264
1043	0.009081246088
1044	0.009079927243
1045	0.009078992161
1046	0.009077771917
1047	0.009076734645
1048	0.009076283873
1049	0.009075659438
1050	0.00907463842
1051	0.009073116885
1052	0.009071872243
1053	0.009070925916
1054	0.009069608476
1055	0.009068868373
1056	0.009067709627
1057	0.009066374027
1058	0.009065284921
1059	0.009065006175
1060	0.009064575945
1061	0.009063797366
1062	0.009063095639
1063	0.009061397453
1064	0.009060531363
1065	0.009056548191
1066	0.009054968433
1067	0.009053715122
1068	0.009050042675
1069	0.009049618784
1070	0.009048722943
1071	0.009047006623
1072	0.009045189621
1073	0.009044803412
1074	0.009044148139
1075	0.009043130519
1076	0.009041353264
1077	0.009040628537
1078	0.009038888022
1079	0.009037848462
1080	0.009037327673
1081	0.009036676728
1082	0.009035413628
1083	0.009034192127
1084	0.009033292692
1085	0.009030954236
1086	0.009030401956
1087	0.009029000942
1088	0.009028168782
1089	0.009026986384
1090	0.009024492667
1091	0.009023967414
1092	0.009023117521
1093	0.009021638058
1094	0.009020887619
1095	0.009019296566
1096	0.009017390705
1097	0.009016677771
1098	0.00901571393
1099	0.009015075301
1100	0.009014470863
1101	0.009013311464
1102	0.009012855285
1103	0.009011628761
1104	0.009010769823
1105	0.009009279556
1106	0.009008573597
1107	0.009007576615
1108	0.009006686549
1109	0.009004013437
1110	0.009003280923
1111	0.009002084434
1112	0.009001057413
1113	0.008998069475
1114	0.00899730687
1115	0.008996090438
1116	0.008994597922
1117	0.008993497367
1118	0.00899302347
1119	0.008992406694
1120	0.008990708679
1121	0.008989521687
1122	0.008988636278
1123	0.008987779331
1124	0.008986734472
1125	0.008985511816
1126	0.008983401937
1127	0.008982693408
1128	0.008981551345
1129	0.008980330002
1130	0.008978330952
1131	0.008977100616
1132	0.008976561349
1133	0.008975425148
1134	0.00897440512
1135	0.008973358315
1136	0.008972545859
1137	0.008971161762
1138	0.008969843568
1139	0.008968742009
1140	0.008967696541
1141	0.008966584435
1142	0.008965760833
1143	0.008964877449
1144	0.008963783242
1145	0.008963129849
1146	0.008962624736
1147	0.008960502043
1148	0.008959065725
1149	0.008957898232
1150	0.008957044842
1151	0.008954948263
1152	0.008954158852
1153	0.008953554819
1154	0.008950662287
1155	0.008949594226
1156	0.008948194096
1157	0.008947394157
1158	0.008947092033
1159	0.008946488888
1160	0.008945695893
1161	0.008945098723
1162	0.008944412282
1163	0.008943730026
1164	0.008941933781
1165	0.008941256098
1166	0.008940091708
1167	0.008939020344
1168	0.008937692337
1169	0.008936781559
1170	0.008935545984
1171	0.008934851226
1172	0.008933588706
1173	0.008932698215
1174	0.008931482756
1175	0.008930306944
1176	0.008929167449
1177	0.008928647965
1178	0.008926059114
1179	0.008924895357
1180	0.008922720179
1181	0.008921337265
1182	0.008920912585
1183	0.008919894654
1184	0.008918777374
1185	0.008917662675
1186	0.008916412796
1187	0.008915649883
1188	0.008915089028
1189	0.008914325727
1190	0.008913349303
1191	0.008912752825
1192	0.008911263543
1193	0.008910807194
1194	0.00890816267
1195	0.0089074682
1196	0.008906480331
1197	0.008904828927
1198	0.008903730234
1199	0.008902736385
1200	0.008901420403
1201	0.008900913067
1202	0.00889950273
1203	0.008899022513
1204	0.008897922928
1205	0.008895403405
1206	0.008894437462
1207	0.008893848955
1208	0.008892635181
1209	0.008891868938
1210	0.008891118809
1211	0.008889828136
1212	0.008888559917
1213	0.008887947349
1214	0.008886604104
1215	0.008885971921
1216	0.008885571473
1217	0.008883752564
1218	0.008882887876
1219	0.008881574184
1220	0.008881196399
1221	0.008880304629
1222	0.008879174384
1223	0.008878593602
1224	0.008877824
1225	0.008876783567
1226	0.008875585007
1227	0.008874865524
1228	0.00887387458
1229	0.008873232156
1230	0.008872514528
1231	0.008871756374
1232	0.008870543917
1233	0.008869355421
1234	0.008868854231
1235	0.008867686954
1236	0.008867002074
1237	0.008866093547
1238	0.008865499274
1239	0.00886422501
1240	0.008863578442
1241	0.008862546139
1242	0.00886172036
1243	0.008861007708
1244	0.008859978513
1245	0.008858630548
1246	0.008857414634
1247	0.008856329104
1248	0.008854826464
1249	0.008854086372
1250	0.008852574679
1251	0.008850724633
1252	0.008850120975
1253	0.008848978792
1254	0.008848153784
1255	0.008847196825
1256	0.008845892721
1257	0.008845130922
1258	0.008843849815
1259	0.008843337761
1260	0.008842781967
1261	0.008842546318
1262	0.00884111413
1263	0.008840477587
1264	0.008839913273
1265	0.008839464558
1266	0.008838932936
1267	0.008838330252
1268	0.008837633978
1269	0.008836753734
1270	0.008835908744
1271	0.008835411559
1272	0.008834650642
1273	0.008833868143
1274	0.008832479493
1275	0.008831262751
1276	0.008830483199
1277	0.008829059926
1278	0.008827996964
1279	0.008825832025
1280	0.008824867962
1281	0.008824057792
1282	0.00882266251
1283	0.008822168295
1284	0.00881992055
1285	0.008818797664
1286	0.008817750525
1287	0.008816850432
1288	0.008816198426
1289	0.008814400359
1290	0.008813724699
1291	0.008812935611
1292	0.008811847044
1293	0.008810352704
1294	0.008809414069
1295	0.008808911537
1296	0.00880712037
1297	0.008806676746
1298	0.008806103742
1299	0.00880589679
1300	0.008804734893
1301	0.008803877781
1302	0.008802822723
1303	0.008801956526
1304	0.008801461929
1305	0.008797966005
1306	0.00879704445
1307	0.008796542942
1308	0.008796090875
1309	0.008794165682
1310	0.008793109427
1311	0.008792498346
1312	0.0087918739
1313	0.00879141712
1314	0.008791067384
1315	0.008790711616
1316	0.008789272882
1317	0.008786874164
1318	0.008786122639
1319	0.008785459895
1320	0.008784651674
1321	0.00878423389
1322	0.008783742157
1323	0.008783149626
1324	0.008782335638
1325	0.008780370407
1326	0.008780087987
1327	0.008779172911
1328	0.008778193768
1329	0.008777530702
1330	0.008776337216
1331	0.008775704689
1332	0.008774917908
1333	0.008774396683
1334	0.008773795984
1335	0.008772961454
1336	0.008772433331
1337	0.008771616864
1338	0.008769887791
1339	0.008769104588
1340	0.008768678177
1341	0.008767509397
1342	0.008766500646
1343	0.008765803167
1344	0.008764787119
1345	0.008763740604
1346	0.008762893569
1347	0.008761696542
1348	0.008761150813
1349	0.008760823101
1350	0.008759062004
1351	0.008757706516
1352	0.00875683724
1353	0.008756286855
1354	0.00875613212
1355	0.008753926681
1356	0.008752968529
1357	0.008752183744
1358	0.008751662243
1359	0.008750699142
1360	0.008750332092
1361	0.008749691354
1362	0.008749179499
1363	0.008748244175
1364	0.008747644049
1365	0.008746239399
1366	0.008745689559
1367	0.008744135993
1368	0.008743487223
1369	0.008742872522
1370	0.008741419368
1371	0.008740536779
1372	0.008740327453
1373	0.008738770754
1374	0.008737872006
1375	0.008736822297
1376	0.008735762024
1377	0.008734775889
1378	0.008733295748
1379	0.008731818923
1380	0.008729731486
1381	0.008729344734
1382	0.008728382332
1383	0.00872697802
1384	0.008726311983
1385	0.008725962375
1386	0.008725439037
1387	0.008724742039
1388	0.008723547411
1389	0.008722533576
1390	0.008721968853
1391	0.008720007846
1392	0.008719013259
1393	0.008718180113
1394	0.008717572065
1395	0.008716652761
1396	0.00871566041
1397	0.008715060914
1398	0.008714398518
1399	0.008713379881
1400	0.008710012122
1401	0.008709342302
1402	0.008708907339
1403	0.008708014476
1404	0.008707175886
1405	0.008705918404
1406	0.008704701679
1407	0.008704196321
1408	0.008703503346
1409	0.008702824403
1410	0.008701877672
1411	0.008701328846
1412	0.008700676604
1413	0.008699373427
1414	0.008698515993
1415	0.008696168059
1416	0.008695128866
1417	0.008694855586
1418	0.008694189353
1419	0.00869316938
1420	0.008691826771
1421	0.0086911933
1422	0.008690489648
1423	0.008689186572
1424	0.008688381359
1425	0.008686516532
1426	0.008685902687
1427	0.008683666311
1428	0.008682737141
1429	0.008681853043
1430	0.008681160908
1431	0.008680084427
1432	0.008678279485
1433	0.008677774038
1434	0.008676932066
1435	0.008674176469
1436	0.008673711966
1437	0.008673171529
1438	0.008672848309
1439	0.008670371841
1440	0.008669446222
1441	0.008668939852
1442	0.008668496712
1443	0.008667801238
1444	0.008667230465
1445	0.008666884857
1446	0.008666048029
1447	0.008664835854
1448	0.008663799525
1449	0.008662585344
1450	0.008661900522
1451	0.008661458187
1452	0.008660725776
1453	0.008659763624
1454	0.008658312319
1455	0.00865800446
1456	0.008657517498
1457	0.008656520549
1458	0.008655996966
1459	0.008655511901
1460	0.0086550706
1461	0.008652335651
1462	0.008651392526
1463	0.008649614656
1464	0.008648486906
1465	0.008647994902
1466	0.00864657765
1467	0.008646041898
1468	0.008645199355
1469	0.008644748817
1470	0.008643928512
1471	0.00864322447
1472	0.008641304511
1473	0.008640384952
1474	0.008639960338
1475	0.008639251214
1476	0.008638166008
1477	0.008637984751
1478	0.008637026107
1479	0.008636347565
1480	0.008635748235
1481	0.008634703071
1482	0.008633947355
1483	0.008633346148
1484	0.008631897498
1485	0.008630902062
1486	0.008630439471
1487	0.008629825007
1488	0.0086291175
1489	0.008627087975
1490	0.0086267557
1491	0.008625849386
1492	0.00862515977
1493	0.008623612232
1494	0.008623077362
1495	0.008622738597
1496	0.008621973008
1497	0.008621717409
1498	0.008620721061
